ID,species,centroid_size_bottom,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,cut_edge_length_bot,noncut_edge_length_bot1,noncut_edge_length_bot2,distance_to_tip,inner_angle,left_width_sut8,left_width_sut7,right_width_sut8,right_width_sut7,bottom_width
PBX006V03a,PBX,0.443603111,0.164072328,-0.009996582,-0.037828967,-0.06642787,-0.003725122,-0.025588966,0.033501776,-0.007177196,0.003033667,-0.000724819,0.007128608,0.00615081,-0.01711894,-0.001773372,0.007559905,0.000579843,-0.000758904,-0.008725429,-0.000816561,3.13E-05,0.002176999,0.001233169,0.006151327,0.004783153,0.00439097,-0.00210762,-0.001223542,0.006358609,0.004278316,-0.000168011,2.7217,1.123,2.5572,1.117,2.4844,1.1154,2.4148,1.1079,2.3371,1.0971,2.4854,1.1758,2.5194,1.1667,2.4428,1.1667,2.3592,1.1699,2.445,1.1802,2.5054,1.1828,2.4854,1.1769,2.6419,1.2087,2.5264,1.2163,2.4709,1.2206,2.4045,1.2319,2.3333,1.2411,0.242127095,0.159698121,0.159920793,0.117100512,24.46759221,0.039537956,0.04798927,0.062441413,0.066047332,0.103966966
PBX006V04b,PBX,0.398183242,0.136763189,0.035978054,-0.012839655,-0.043772974,-0.016936338,0.015265964,-0.021949767,-0.007047053,-0.003877768,0.009029168,-0.017395128,0.012625101,-0.007702803,0.015950617,0.00585163,-0.000953369,-0.004874916,0.003638174,0.009490063,-0.000875808,0.006511465,-0.001986456,-0.004375407,0.001793948,-0.000505383,0.006132358,0.004521559,0.001300705,0.000380111,-0.00146397,2.6625,1.1483,2.5115,1.1383,2.4468,1.1296,2.3842,1.1174,2.3166,1.1102,2.4727,1.1828,2.4849,1.1796,2.4216,1.1713,2.3522,1.1717,2.4259,1.1807,2.4856,1.1872,2.4727,1.1831,2.6111,1.2157,2.5032,1.2211,2.4488,1.2282,2.3894,1.233,2.3263,1.2362,0.192910057,0.142187623,0.142256705,0.084762728,23.67416429,0.038196466,0.052731964,0.049124841,0.048722993,0.083214963
PBX006V07,PBX,0.44587701,0.217897672,-0.045396255,-0.014578404,-0.105401971,-0.020818682,0.011729039,0.00599736,-0.012782067,-0.00037281,-0.000262462,-0.001537918,-0.010384211,-0.000846716,0.003867211,0.012672843,0.013320748,0.001199425,-8.49E-05,-0.003723564,0.001712855,-0.007283039,0.005662362,0.003797672,0.010192777,0.003758067,-0.003704135,-0.005556359,0.000518193,-0.003568276,-0.002199282,2.7303,1.1499,2.5626,1.1386,2.4817,1.1343,2.4115,1.1278,2.3382,1.1192,2.4703,1.1877,2.5187,1.1872,2.4414,1.1839,2.3468,1.1899,2.4477,1.1947,2.5129,1.1963,2.4703,1.1888,2.6526,1.2217,2.5421,1.2325,2.4784,1.2341,2.418,1.2443,2.3522,1.2513,0.262733401,0.185244973,0.185443495,0.105794754,18.8365834,0.046508924,0.049948473,0.065491755,0.063908137,0.096111706
PBX006V08,PBX,0.475408554,0.147482757,-0.083787264,-0.013191816,-0.061925063,-0.025453304,0.044120037,0.00199491,0.001844981,-0.008238671,-0.003929747,0.010595621,0.004446942,-0.006763016,0.011284749,0.001794707,-0.002839507,-0.003272565,0.010934123,0.007349267,-0.000567953,0.003637911,0.010340369,-0.001313464,-0.001275078,-0.003923935,-0.005750746,-0.002082464,0.004014209,-0.00048436,-0.000810011,2.7282,1.1359,2.5378,1.1318,2.4615,1.1303,2.39,1.1235,2.3134,1.1117,2.4595,1.1872,2.4822,1.1823,2.418,1.1737,2.3382,1.1796,2.4218,1.1909,2.4806,1.1931,2.4595,1.1882,2.6618,1.2443,2.5205,1.2416,2.459,1.2433,2.397,1.2524,2.3263,1.2497,0.273553249,0.209934514,0.210203949,0.127120101,26.57072825,0.062803344,0.064261964,0.075110652,0.06144762,0.111154532
PBX006V09,PBX,0.462697523,0.127064404,-0.059839302,-0.013194966,-0.069630486,-0.013073878,0.035549878,0.01632145,0.015554742,-0.001931663,-0.008373947,-0.035187518,-0.000569199,0.027095267,0.010045947,-0.027803625,-0.000200138,-0.010316493,0.006752787,-0.01655407,-0.010891554,0.006810562,-0.002354089,-0.002543544,0.003207043,0.001635294,-0.0045423,-0.003275593,-0.00018471,-0.000152585,0.000431941,2.7508,1.1165,2.536,1.1242,2.482,1.1228,2.413,1.1221,2.3396,1.1149,2.4899,1.1861,2.5137,1.1753,2.4504,1.1724,2.3738,1.1828,2.4461,1.1926,2.5072,1.1962,2.49,1.1869,2.6766,1.2188,2.5622,1.2303,2.4867,1.2332,2.4241,1.2404,2.3493,1.2454,0.270024017,0.189307079,0.189542027,0.126376145,24.87131838,0.064713291,0.057417071,0.055753924,0.058810883,0.109287007
PBX006V11,PBX,0.444061705,0.068426081,0.067323417,0.012038002,0.022040764,-0.019749049,-0.010060133,0.02842546,-0.006070244,-0.010258697,0.002229642,-0.007898973,-0.0111217,-0.008840621,0.01156563,-0.004812637,-0.014285295,-0.003040031,-0.004831885,-0.005016846,-0.000572925,0.005749436,0.004727005,0.000161318,0.00864209,-0.000208341,-0.003955414,0.004217319,0.000572981,0.002366529,0.000549535,2.7055,1.1068,2.5302,1.1134,2.4662,1.1163,2.3993,1.1142,2.3152,1.1113,2.5237,1.1726,2.4993,1.1699,2.4306,1.1685,2.3727,1.1764,2.436,1.1803,2.5036,1.1825,2.5245,1.1825,2.6424,1.2036,2.5227,1.2155,2.4655,1.2241,2.4013,1.2314,2.3269,1.2389,0.193341356,0.119773202,0.122681254,0.115550206,34.53361612,0.03812886,0.052808049,0.064397671,0.063183859,0.102375095
PBX006V13,PBX,0.42863465,0.068397109,-0.073255054,-0.038498158,-0.076432001,-0.029263619,-0.014935185,-0.027640632,0.010678712,-0.024485092,0.004718884,-0.008090669,0.003443125,-0.009109786,-0.001586577,-0.011605437,0.003639531,-0.002727104,-0.005973288,-0.005753842,0.002163428,0.007114985,-0.003164995,0.003250111,0.004368313,8.75E-05,-0.005264246,-0.00286126,0.001280945,0.00075149,-0.00012355,2.7055,1.1197,2.5191,1.1124,2.4558,1.1102,2.3979,1.1063,2.3245,1.0987,2.465,1.1739,2.4749,1.1718,2.4202,1.1677,2.3848,1.171,2.4266,1.1756,2.4755,1.1766,2.465,1.1742,2.6323,1.2069,2.5173,1.2206,2.4612,1.2249,2.4,1.2364,2.3324,1.2479,0.246531722,0.170465774,0.170523576,0.113851131,23.85859727,0.060689703,0.060229976,0.074040529,0.06762847,0.108214971
PBX006V14,PBX,0.480081889,0.054300351,-0.087385336,0.017399117,-0.005739732,-0.008807196,0.007988303,-0.016254665,-0.00747868,-0.012684364,0.000229491,0.000895833,0.00777094,-0.003840661,-0.009885537,0.004629039,-0.001742057,-0.005811259,0.001127153,0.007174338,-0.011100648,-0.012198235,-0.002856478,-0.001003363,-0.004243592,-0.003406077,0.004894008,-0.002867077,0.000806974,0.002476816,-0.000664495,2.7395,1.1117,2.5187,1.107,2.4569,1.1027,2.3864,1.0904,2.3224,1.0832,2.4852,1.1656,2.469,1.161,2.4079,1.1562,2.3603,1.1618,2.4083,1.1688,2.4691,1.1667,2.4852,1.166,2.6618,1.2238,2.5065,1.2174,2.4525,1.2249,2.3894,1.2346,2.3285,1.2395,0.259949418,0.185818191,0.185943002,0.136395381,30.20705116,0.063001984,0.071420235,0.073389986,0.07254826,0.111072049
PBX006V20,PBX,0.438005988,0.043850145,-0.034175359,0.001854101,-0.027696693,-0.007835518,0.005666162,-0.013918459,-0.000701376,-0.013314294,0.004184241,-0.010525006,0.015411859,-0.002065327,-0.002265373,-0.00906711,-0.002704294,0.001294454,-0.001097029,-0.002562676,-0.004865663,0.000285291,0.005688121,-0.000223222,-0.007693645,-0.00422648,0.011259136,-0.002558542,-0.008503512,0.000155137,-0.001449019,2.7055,1.1219,2.5079,1.117,2.4497,1.1134,2.3871,1.1034,2.3209,1.1041,2.4834,1.1754,2.4755,1.1699,2.4173,1.1613,2.3756,1.1728,2.4162,1.1764,2.473,1.176,2.4835,1.1758,2.6402,1.2145,2.5065,1.2174,2.4518,1.226,2.3914,1.2382,2.3238,1.2397,0.228452752,0.161408116,0.161601516,0.113308649,27.54537968,0.053256079,0.061053419,0.06203362,0.057828799,0.10040976
PBX006V21,PBX,0.405868025,0.010376566,0.040334124,-0.045724322,0.003582057,-0.041197361,-0.001035648,0.01678715,-0.003356909,-0.018977565,0.021748463,-0.008463889,0.001472398,-0.004169058,0.007663567,0.00507863,0.003480559,-0.006542272,-0.000122532,-0.007058653,-0.006566884,0.002160668,0.008546911,-0.005588479,-0.002957422,-0.006267506,0.003576023,0.004817693,0.001869889,0.004363515,-0.002414856,2.6634,1.11,2.5049,1.1117,2.445,1.1149,2.3786,1.11,2.3112,1.1079,2.49,1.1726,2.4765,1.1721,2.4134,1.1677,2.39,1.1713,2.4202,1.1782,2.4763,1.1803,2.4903,1.1818,2.6086,1.217,2.5014,1.2141,2.441,1.2242,2.3842,1.2314,2.3202,1.2321,0.18435379,0.123425808,0.126638541,0.120216638,40.37461549,0.042100475,0.050484057,0.066743689,0.061533731,0.102459797
PBX006V22,PBX,0.458157813,0.032978885,0.017953786,0.051748428,0.030285282,-0.018096938,-0.015124265,0.01995956,-0.019961082,-0.01807529,0.006869878,0.008029877,-0.01695859,0.007723044,-0.006382643,0.009862136,-0.004411728,-0.001935534,-0.009353759,-0.007047496,-0.004986526,0.01060879,0.008527036,-0.005913622,0.001339805,0.003625294,-0.000726128,-0.005113342,-0.002572035,-0.00512026,-0.000381358,2.7206,1.1251,2.5227,1.1242,2.4536,1.1214,2.3867,1.1185,2.3127,1.1163,2.5159,1.1831,2.4784,1.185,2.4101,1.1778,2.3673,1.1802,2.4112,1.1837,2.4795,1.1896,2.517,1.1955,2.6406,1.222,2.5036,1.2267,2.4457,1.2285,2.3894,1.2438,2.3236,1.2443,0.21275829,0.1264089,0.130626567,0.125656715,33.14486778,0.044240479,0.056544584,0.075227189,0.07122647,0.104264376
PBX008V01,PBX,0.408930905,0.284156585,-0.098192061,-0.05344843,-0.045672064,0.042904675,-0.024825459,0.008047502,0.171477319,0.005287471,0.098624075,0.042963234,-0.029760121,-0.021121408,-0.003659644,-0.008560026,0.016917894,-0.002145959,-0.002458964,0.003318652,-0.01250905,-0.001588485,0.002298355,0.000496908,-0.00389304,0.001944146,5.36E-06,0.003617131,0.004938258,-0.0032948,-0.002034941,2.7228,1.1219,2.5766,1.1206,2.5147,1.1199,2.4471,1.1142,2.3903,1.1041,2.4937,1.1748,2.5399,1.1742,2.4736,1.1704,2.3533,1.1753,2.5415,1.1861,2.4676,1.1812,2.4937,1.1751,2.6489,1.2055,2.5669,1.2109,2.5151,1.2184,2.4547,1.2309,2.3894,1.2422,0.235128093,0.158149297,0.158207238,0.11158033,24.19111294,0.103646418,0.041716304,0.064960373,0.065111136,0.090819491
PBX009V05,PBX,0.436438196,0.084856949,0.021198563,0.041925449,-0.008671106,-0.009433099,-0.031604498,0.011340334,0.000449032,-0.023517503,0.001219809,-0.017894499,-0.001768659,-0.004086184,0.002797343,-0.012233752,-0.002967486,-0.012621566,0.000562854,-0.005284589,-0.005567044,0.007836557,-7.12E-05,-0.008371837,-0.002272205,-0.002868011,0.000618307,0.003490107,0.002951714,0.004795812,0.0005542,2.699,1.11,2.5122,1.1127,2.4547,1.1127,2.3885,1.107,2.3145,1.1034,2.4982,1.1719,2.4777,1.1706,2.4162,1.1667,2.3552,1.168,2.4172,1.1745,2.4791,1.1749,2.4982,1.1723,2.6294,1.1847,2.5124,1.205,2.4498,1.219,2.39,1.23,2.3202,1.235,0.210124368,0.131784673,0.131822912,0.102099216,22.70499803,0.044887637,0.055163484,0.067399258,0.066319303,0.092300217
PBX009V07,PBX,0.447882797,0.086383342,-0.010373287,0.0184464,0.013035229,-0.013804223,0.006981074,-0.001733974,-0.009404622,-0.007331571,0.006937287,0.006207711,-0.004899455,-0.013537592,-0.001970822,-0.001365376,-0.00255872,-0.001110936,-0.002498159,0.002412637,-0.002233125,-0.002676777,-0.000148503,0.003316676,0.00159105,-0.003114234,-0.000350014,-0.005097726,0.002973457,0.000321229,-8.93E-05,2.7131,1.1262,2.5264,1.1224,2.4595,1.1187,2.3943,1.1133,2.3225,1.1068,2.5011,1.1771,2.4849,1.1744,2.4169,1.1699,2.3576,1.1742,2.4256,1.1812,2.4853,1.1785,2.5014,1.1819,2.6451,1.2249,2.5108,1.226,2.4569,1.2303,2.3981,1.2373,2.3296,1.2443,0.218024792,0.149995633,0.151726201,0.119856956,31.86414333,0.053911965,0.058228,0.066530068,0.066604805,0.104767934
PBX009V12,PBX,0.418372152,0.005533034,0.06045336,-0.027557232,-0.011783727,-0.015892459,-0.016443269,-0.002754606,0.010251442,-0.017387059,-0.002230651,0.003665425,0.012497382,-0.00477238,-0.002451732,-0.000490505,-0.003384914,-0.005612604,0.002543388,-0.006836098,0.00078348,-0.000689568,-0.008942168,0.000704968,-0.001238776,0.000311436,-0.005158132,-0.006043881,-0.003443185,0.000908347,0.000236343,2.6764,1.123,2.5047,1.1214,2.4464,1.1192,2.3788,1.1142,2.3047,1.1106,2.495,1.1782,2.4752,1.1735,2.423,1.1685,2.3896,1.1753,2.4202,1.1818,2.4752,1.1807,2.4949,1.1788,2.6106,1.2131,2.4989,1.2233,2.4428,1.2255,2.3759,1.2357,2.3123,1.2454,0.189612763,0.120677173,0.120753344,0.111569037,33.72422815,0.048748846,0.049198069,0.05987203,0.054571513,0.10206493
PBX009V14,PBX,0.439734361,0.050394267,0.035018217,-0.005531104,0.00370268,-0.036961993,-0.008909278,0.03635774,-0.015435833,-0.023266235,0.010146762,0.00233421,-0.008496633,-8.72E-05,0.000916728,0.006006395,-0.005374258,0.003265236,-0.002336948,0.006174775,0.00324453,-0.004430668,0.003998279,-0.01213583,0.003609332,-0.003717578,0.004048605,-0.000139627,0.000843615,0.000998567,0.000166066,2.6974,1.1073,2.528,1.117,2.4547,1.1181,2.3867,1.1117,2.3112,1.1117,2.5029,1.1764,2.4874,1.1794,2.4187,1.1753,2.3752,1.1778,2.4195,1.1839,2.4881,1.1834,2.5043,1.1834,2.6311,1.2157,2.5086,1.2195,2.4536,1.2276,2.3894,1.2352,2.3209,1.2357,0.206409932,0.130849264,0.134088516,0.127067895,36.60163505,0.041514576,0.055430136,0.074445416,0.067585797,0.104319749
PBX009V17,PBX,0.440675461,0.171740801,-0.038075442,-0.005106075,-0.056734785,-0.021606932,0.055598374,-0.002299418,-0.003967611,-0.013690153,-0.003219816,-0.012426313,-0.004344506,-0.008097671,-0.005459829,-0.008699758,-0.009255863,-0.00036465,-0.006686078,-0.002333604,-0.004630777,-0.006661319,0.01163791,0.001065037,-0.001040645,0.000352827,0.003681018,0.000446135,-0.005673305,-0.00166972,-4.69E-05,2.7001,1.13,2.5167,1.1241,2.452,1.1224,2.3883,1.1143,2.3139,1.1106,2.4597,1.1739,2.4827,1.1742,2.4148,1.167,2.331,1.1739,2.4245,1.1749,2.4874,1.1782,2.4597,1.1739,2.6384,1.2246,2.5144,1.2174,2.4579,1.221,2.3936,1.2318,2.3234,1.2307,0.244375469,0.185753008,0.185753008,0.112942685,26.18835784,0.047598739,0.056927761,0.060547585,0.058077534,0.093328345
PBX009V18,PBX,0.468702996,-0.018003456,0.041552645,0.048168229,0.079482774,-0.013073823,0.010285989,-0.010628352,-0.005169147,-0.004157622,0.003220416,0.021802644,0.002098079,-0.000510633,-0.015368425,0.003571292,-0.006365633,-0.003051823,-0.010860724,0.004726925,-0.004180589,0.001483196,0.004830823,-0.000254585,0.000452549,0.002218106,-0.001241239,-0.002391956,0.003150775,0.00121874,-0.000145299,2.7346,1.1262,2.5307,1.1246,2.4628,1.1219,2.3997,1.116,2.3258,1.1106,2.5529,1.1771,2.4914,1.1742,2.4299,1.1715,2.3957,1.1742,2.4313,1.1782,2.4921,1.1796,2.5532,1.1893,2.6647,1.24,2.5169,1.23,2.4651,1.2328,2.4022,1.2461,2.3367,1.2497,0.188694727,0.122485673,0.128279577,0.133553173,45.01188362,0.056171167,0.064215263,0.063282304,0.059519493,0.106299577
PBX009V19,PBX,0.449652041,-0.008448054,0.083130468,0.009628351,0.048733111,-0.004481209,-0.038112381,-0.012908323,0.007934021,-0.016250524,0.011598239,-0.01276093,-0.00320823,0.006641692,0.002257808,0.004146942,-0.002314858,0.00447373,0.005755593,0.006824643,-0.004089912,0.004302301,0.004078022,-0.008171641,0.007079385,-0.002285072,0.009405804,-0.003212538,-0.006925871,3.34E-05,-0.001612096,2.7077,1.1111,2.5173,1.1066,2.454,1.0998,2.3853,1.0861,2.3145,1.0858,2.5342,1.1631,2.4878,1.1627,2.4295,1.1541,2.3921,1.1602,2.432,1.1667,2.4885,1.1685,2.5352,1.1753,2.6309,1.1987,2.509,1.2116,2.4558,1.2199,2.3873,1.2276,2.3209,1.2265,0.181124957,0.098519287,0.103044893,0.116498927,36.89522395,0.047726932,0.058281043,0.063383436,0.059571302,0.105327537
PBX009V20,PBX,0.445946122,0.057110299,0.006923502,-0.032244089,0.001143998,-0.000896909,-0.005633905,-0.001665552,0.003153582,-0.028307331,0.004169018,-0.010089151,-0.002557782,0.003561038,-0.008919741,-0.012201717,-0.005843933,-0.00864691,0.002530334,0.00026114,0.003685145,0.000176632,-0.00228148,-0.002447956,0.000332759,-0.004260079,-0.005691686,-0.002077541,-0.003018723,-0.000900428,0.00061978,2.706,1.1181,2.5097,1.1232,2.4507,1.1217,2.3889,1.1167,2.3112,1.1106,2.4933,1.1858,2.4822,1.1855,2.4248,1.1777,2.3695,1.1834,2.4283,1.188,2.4831,1.1877,2.4933,1.1859,2.6305,1.2264,2.509,1.2357,2.4507,1.2407,2.3867,1.2479,2.3198,1.253,0.223214202,0.143052753,0.143081096,0.132019468,34.14013654,0.054541819,0.05726299,0.068099486,0.061699352,0.112502178
PBX009V21,PBX,0.434441799,0.041565471,-0.001179311,-0.010632498,-0.029076413,-0.032086743,-0.049362584,0.004463579,0.000849773,-0.006770473,-0.022486104,0.014830809,-0.040165691,0.025941485,-0.035528351,0.005082751,0.016575036,0.004062814,0.000944816,0.000288494,0.000906684,0.000350602,0.003062135,0.005931234,-0.005932196,-0.00200655,0.000308827,0.003633338,-0.00052624,-0.006630656,-0.001340855,2.7109,1.1133,2.5183,1.1138,2.4443,1.1131,2.3759,1.1095,2.3083,1.1037,2.4828,1.1742,2.4694,1.1703,2.4079,1.1641,2.3741,1.1728,2.4083,1.1724,2.4692,1.1747,2.4828,1.1744,2.5939,1.2069,2.5011,1.2134,2.445,1.2228,2.3799,1.2335,2.3177,1.2389,0.236089856,0.115756037,0.115812348,0.149833107,31.34932127,0.050152767,0.062346211,0.074722553,0.062657482,0.10107423
PBX009V24,PBX,0.451801771,0.067941842,-0.031400753,0.015370462,0.014453057,-0.010604672,0.024145435,-0.024605074,0.007973508,-0.019064906,0.000877053,0.016610352,0.015721277,-6.56E-05,-0.006585672,0.004466017,-0.006950955,-0.011726329,0.001403365,0.018294607,0.003673598,0.000548509,-0.007391733,0.005293415,0.002513767,0.001998526,-0.00013815,0.006434309,0.001074237,0.000520091,-0.00036826,2.719,1.1154,2.5264,1.1224,2.4569,1.1197,2.3964,1.1106,2.3231,1.1041,2.5036,1.1749,2.4809,1.1706,2.4297,1.1667,2.3679,1.171,2.4302,1.1706,2.4809,1.1737,2.5036,1.175,2.6597,1.2244,2.5173,1.2244,2.4655,1.2314,2.3997,1.2389,2.343,1.2497,0.223466798,0.163730174,0.163760374,0.124086623,33.03581535,0.06241354,0.070304552,0.066283407,0.054303223,0.102405127
PBX009V26,PBX,0.439002668,0.029046389,0.053840719,-0.029739195,0.017229093,-0.001456118,-0.006272453,0.013256712,0.003599294,-0.025980526,0.004275855,0.005379689,-0.005988541,0.006669615,-0.006582551,-0.006438293,0.007868949,0.000766704,-0.001102462,-0.005788235,0.00279743,-0.004512292,0.008307931,0.007981332,-0.00352584,0.000492798,0.0003104,-0.00022369,-0.000894708,0.005305917,-8.21E-05,2.6969,1.1154,2.5129,1.1138,2.4466,1.117,2.3824,1.1117,2.3091,1.109,2.5044,1.1795,2.4833,1.1731,2.4272,1.1715,2.3776,1.1796,2.4288,1.1807,2.4827,1.1796,2.5046,1.1828,2.6201,1.2231,2.504,1.2242,2.4421,1.231,2.3824,1.2375,2.3123,1.2404,0.202891745,0.122328819,0.123642428,0.13227823,39.06533628,0.049425196,0.052028646,0.06627707,0.057849892,0.11075816
PBX009V27,PBX,0.419196025,0.037267578,0.0594924,-0.067868305,0.023016864,-0.056252826,-0.012960259,-0.00706398,0.014833652,-0.012549194,0.010393481,0.008517221,0.002336744,0.000163645,0.006578327,-0.015309743,0.004470216,-0.008569497,1.18E-05,0.00745472,0.019284389,0.007831973,0.001030363,-0.001719932,-0.005211656,0.000102145,-0.001882359,-0.005839526,0.004152898,0.001311493,0.000840737,2.6755,1.1034,2.5243,1.1117,2.4515,1.1106,2.3932,1.1073,2.3101,1.1052,2.5065,1.1737,2.4899,1.1695,2.431,1.1661,2.3921,1.1683,2.4365,1.1742,2.4885,1.1721,2.507,1.1748,2.6143,1.2179,2.5232,1.2238,2.4612,1.2265,2.4002,1.2368,2.3263,1.2416,0.183038493,0.115632608,0.11650957,0.129829465,44.88069365,0.0622654,0.05783926,0.067262174,0.059165023,0.112105397
PBX009V28,PBX,0.433409793,0.03774987,0.000132587,0.017791823,-0.025100216,-0.005719993,-0.005617793,-0.016510715,-0.003824839,-0.013558406,0.012107179,-0.003788498,-0.005022861,0.006571185,0.011086983,0.002856407,-0.007354091,-0.000844546,0.002525431,-0.004007572,0.0010734,0.003035179,0.002348752,-0.003673754,-0.003612207,-0.003649383,-0.00506691,0.005061308,-0.000904652,-0.002361986,-3.51E-05,2.7066,1.1143,2.5151,1.1095,2.4518,1.1073,2.3878,1.1037,2.3145,1.0973,2.4968,1.1681,2.4809,1.1648,2.4215,1.1564,2.3821,1.1653,2.4245,1.1704,2.4796,1.1734,2.4968,1.1686,2.6392,1.1953,2.5081,1.2077,2.4536,1.2179,2.3986,1.226,2.3333,1.2319,0.216588273,0.144881503,0.144974481,0.10537438,25.1965862,0.044595291,0.055705116,0.065020997,0.05769662,0.098449175
PBX009V29,PBX,0.418041108,0.070529384,0.042663152,-0.014557697,0.012389941,-0.030019475,-0.026552964,-0.015586411,-0.001049566,-0.002834032,-0.000571209,0.026031862,0.010259426,0.011194472,0.004561809,0.014137028,-0.004983839,0.000817032,-0.011223228,-0.003526974,0.012162976,-0.002555114,-0.000228662,0.003625475,-0.005984485,-0.003775371,-0.010462943,0.000866649,0.002981721,-0.000121481,-0.000395179,2.7001,1.1273,2.5424,1.1181,2.4691,1.1181,2.4072,1.116,2.3267,1.1073,2.5186,1.1783,2.5032,1.1749,2.4466,1.168,2.3883,1.1748,2.4391,1.1783,2.497,1.178,2.5183,1.1789,2.6302,1.217,2.5227,1.2195,2.472,1.2246,2.4112,1.2379,2.3497,1.2479,0.188529175,0.118208375,0.118119643,0.113719391,34.82015016,0.048813318,0.056798768,0.069013622,0.054738104,0.103295934
PBX009V30,PBX,0.441484281,0.07532836,-0.018276266,-0.029896154,-0.04872743,-0.005899098,-0.020304514,0.011384652,-0.018717829,-0.015384065,0.004034688,0.002236314,-0.000827842,-0.008326594,-0.009158742,0.00637155,-0.00954974,0.009858805,-0.004271051,0.005177063,-0.012442146,0.008727744,-0.00659478,-0.001715417,-0.006923895,0.001903617,0.005620655,-0.005886718,0.000466083,-0.005761889,-0.000137217,2.7109,1.11,2.5254,1.1117,2.4617,1.1052,2.3878,1.1009,2.3215,1.0965,2.4799,1.1733,2.4902,1.1684,2.4218,1.1618,2.3732,1.1656,2.4229,1.1721,2.4863,1.1753,2.4799,1.1736,2.6321,1.2055,2.5005,1.2141,2.4558,1.2184,2.3916,1.2314,2.3209,1.2389,0.239515949,0.155507074,0.155568891,0.123813125,27.26991753,0.041316825,0.056798768,0.06673777,0.069250054,0.105383917
PBX009V32,PBX,0.44460525,0.102527075,-0.019290865,0.072368484,6.26E-05,-0.014346167,0.02349655,-0.014224141,-0.02133722,0.000764947,0.006096231,-5.78E-05,0.000882086,0.002655101,-0.008265084,0.026520758,0.01413,-0.013007067,0.006775131,0.002653169,-0.001391919,-0.011183811,-0.002521477,-0.00032649,-0.003597275,-0.005264695,-0.000167491,-0.003497736,-0.001522816,-0.002843973,-0.003090833,2.7111,1.125,2.5223,1.1214,2.45,1.1174,2.3817,1.1099,2.3213,1.1055,2.4965,1.1678,2.4802,1.1674,2.4083,1.1606,2.3457,1.1681,2.4126,1.1724,2.4806,1.1686,2.4964,1.1679,2.6489,1.206,2.5124,1.2093,2.4488,1.2168,2.3921,1.2282,2.3452,1.2346,0.218826415,0.15718734,0.157114608,0.102126588,25.35074492,0.051650073,0.057286997,0.062357117,0.060042735,0.088455752
PBX009V33,PBX,0.407175488,0.069660639,0.045462037,-0.066644896,-0.038053878,0.092378561,0.013466834,-0.009142528,-0.152084233,-0.000709542,0.064186131,0.109317827,-0.071980477,0.010480836,0.081074743,-0.044406111,0.011286609,-0.013740014,0.008497355,-0.002389044,-0.002248189,-0.00694535,-0.011081978,0.002743895,7.05E-05,-0.002498999,0.001931446,0.002316234,-0.000113721,0.00165676,0.000287947,2.671,1.1187,2.5093,1.1152,2.4417,1.1081,2.377,1.0994,2.3001,1.0965,2.4705,1.1602,2.5,1.1613,2.4234,1.1537,2.3681,1.1594,2.4258,1.1632,2.4876,1.1669,2.4705,1.1613,2.5976,1.2044,2.4434,1.2131,2.3813,1.2228,2.4371,1.19,2.3155,1.2249,0.204749847,0.134208867,0.134566155,0.112836386,30.8696049,0.063938095,0.074380172,0.047028715,0.049135018,0.118013643
